raw_link,news_link,
https://news.google.com/rss/articles/CBMixgFBVV95cUxOZXl2aTZhYUF1NHh1ek05N3ljc3NHazJfRFpobVAxSHowbXJaUFFaQkpoaVJfdG1iT0ZleXBROFJzNkNGYzNoMDhoNjdOLXZPbm9YQm5wZ01feTFXZ1NKRmh6Q3RPM3hYc0Q1Sm9CVnk5elJyYTh3dU9OSExHd2lQaU4yTFpYdS00NWE3ZUlaVWZfT3dBWE5MM2hLTnpwVTJYVk5VUVJSLXJieHc3UnNsYkp2dVNMN0h5UlduVDFGSEVjRlgwUXfSAcQBQVVfeXFMTXJGYURRcW5Ld2RtZWxnRm04WDRTTlpfbEpJaDJnVVlSMjY1eThpQTFFa1RvNFZwbnZiTTRtaGFSZ012ZWNuQXNKU0haYU9jdHhYeGxPMGQ4R0NTLTBnd2NsMXR6Z2tVTFNEUUU3VjMzSDdRRXZJcWJrdjZVM1VqUVA0NngzX3pROE9UT1NRTFRvUkJNSkxrV01JZ0VKdFowX3lySkoydE5uMVdERkhDOC1ic0FlMFRvcHhZQ3lVeUxOaDJXdg?oc=5,https://news.okezone.com/read/2025/05/11/338/3138147/wagub-rano-bakal-evaluasi-armada-jaklingko-buntut-kecelakaan-di-cengkareng,33.34
https://news.google.com/rss/articles/CBMi0AFBVV95cUxPWG9QM1BaRWhabDdBSWx4VVNCSXBsWkViODNIeUpaZG1tbnVHbFB1U01TdE1BdXM1OXVZalhhQTF5c3ZQSFY4ekJGOW90UHliMHJlc0ZsNk5XOXlvNWxYQjJrallIOWRLYUZCXzdDRk5lbVNKa0Z4Y09YZmdXTVFUMmNGYlhvZ25GaFVRRmNkczNOS0JhM05hUzFSSzVuTFhOcmx6YzNOMFRIRmZQc3l6ZElhbFdmdVM0NHRHcU9FQUxnbGN4aEplbXRsNGNteXk1?oc=5,https://wartakota.tribunnews.com/2025/05/10/jaklingko-tabrak-sejumlah-motor-di-cengkareng-jakarta-barat9-pengendara-terluka-dan-dirawat,5.47
https://news.google.com/rss/articles/CBMikgFBVV95cUxOSFVOSWJkMjVIemRCSGVrQ0JjTXNoZ1p1dzU1Umd4c2diU1JEWWtJb09EU3B5cDVlaF9ycDJFU1lsT1Biby1MZ2NvQkZZQTByNFYtQ01ueEFpZThVbjdSeUo3b3lTNDI1bHNHWGQtSThlYWJjc0dQc00tdXpMamJNemdaRmlhX1lZMzZWS3RJUzVjZw?oc=5,https://www.antaranews.com/video/4827797/jaklingko-tabrak-motor-pemprov-jakarta-evaluasi,10.95
https://news.google.com/rss/articles/CBMi6wFBVV95cUxQd1FMY3luM3ViaHQ0d2NUUnFrcTNXOTZDbTBCcFFGTDhvSjVuNjJBU0MtNEszMUx0OGtlclR4TzJDSjY3c0FBNUxWTnV3a1Vrb1AweEJ5V0xLYjRwY1RIRmtEaDRxbFAySFVPdTBDSERrR1JwczZ4OUgxVzQtdmNDdXFUNl9rVmJGTHd1OWk4YW1vUXAxY0xseFBGMXJwRnQzMm80U20ySk41ZkMxVlFYV3lZVTcxakoyX0tLY1d3c0ZlU3pSa090anhGVm9XSTRFVDlPb3VaeHJaZXhvQVFxc1ZiTnlubEo5cGhv0gHwAUFVX3lxTE45T3B3N0JSRHpiT1oxTXNXdzl0VEJ6OGFQZVcxQXF0Y1RQbURVM1VSeWc2Y1lCbENHVkdESWR5NzB0Y29JQ3RYMEdMN2pQX040aGM4bUJISllVSTQyeGV4ODZqd3FIZlNhdEN0RjlRc2xTclVpZnNzc2pOWUtnRDZRQy1hb09GVTJqWHhwMWkxdlFXWVJ2SUFkWTJjT2VaZmRrZFV4T3ZrU2pQQnFJWmJ6cXFmN2hIZkg0NVFuY1VCdDNYOV90bUhkSEtpRzJsamQydE1iVWZJYjZfWFlFYmlhNE9ISkpIQlZIdUUtaWZoVQ?oc=5,https://www.merdeka.com/jakarta/pns-jakarta-baru-tahu-naik-jaklingko-gratis-usai-diwajibkan-naik-transportasi-umum-terakhir-naik-angkot-smp-392367-mvk.html,30.01
https://news.google.com/rss/articles/CBMixwFBVV95cUxOLXg1cEtLVXVJelhuaWUtTkk4RDhmTXJrYmZFLVhVQ2xpRVZ6aDJIUVVFVnJmTjJSdGpQSlJIdVRURV9aX2g4V3ZzVmpTMXhSWFVpMFJ0anVYTm9JTkdyTms3QndtdERnUWx1bkd5TmxZbExDcnE2TVlIVDZoOFBTY0R5OFI2MG1GOTk3eGdFNTBjZF84QXo5TVBrcDVja3hZOFU5Q2NjaHprZ25BSmpNR0NRTVdZYUZFNURsZldoTVA2ZW43QlRJ?oc=5,https://megapolitan.kompas.com/read/2025/01/14/19433991/pria-yang-nyaris-lecehkan-penumpang-jaklingko-sempat-dilarang-naik-mobil,4.67
https://news.google.com/rss/articles/CBMivAFBVV95cUxOTXBDWkNJalFFRnVDVkhNd3FUZl9LUFE5elVWU0xUTmJ4ejNrdEFvS21lNDkwbDZueUQ0REVOZWktRnJ5VF9US3FHcUg0czdsRUVjZmpfTHJ0M3owbnNsQ1RCSXZ3NHZYM0h3UHlzOGVPVU1Nd1NhTGVMM1VEY19IQWxsQTEzaUVxcTlxSkhVZWVpUzJESFlpbkRVblVnNXpFbVZtNFlVcUFTQ1RoY1dWWE9CZ1AzaHk1dmw2dA?oc=5,https://wartakota.tribunnews.com/2025/06/18/cekcok-sopir-jaklingko-di-jakarta-barat-tak-mau-angkut-penumpang-mabuk-miras,3.15
https://news.google.com/rss/articles/CBMi2gFBVV95cUxOTUlIQnJRaEtGb3RUbWFWdmgxZVhOUmhJYS1JM3BhVUNnOWZNY2lCNjAtYWdkX3M4NlQwcVdHQVRSdjBlUXR1Nzh2SzNMeHhSMkpfeXBPbkVIbVdVWTdiNUlNMUpvazBpWWhNT09PMFR6Wk8wOWZ5SVBBLURNTDhHcGVRUkFLVnZLMVp0SE5sRERoTUVuTGliSXFPb29TRFRqZU42eVpGM1BON3REYWtUTDRWQUNsRzNkQ1ZaOGNxNkdlYlZWbEVBRl8ycmNGVXVKLWJOdG9YS2puQQ?oc=5,https://wartakota.tribunnews.com/2025/04/30/asn-wajib-pakai-transportasi-umum-ini-kisah-uus-kuswantonaik-angkot-jaklingko-dari-rumah-ke-kantor,2.16
https://news.google.com/rss/articles/CBMi0wFBVV95cUxORlFmdDctTEF0OHVBZHczQjlpQXhlY0ZnTUlXcy04eWVyQVBIZzhfM1RzUUxwM21VbzlFSWRESzcxNGpDRHpCNUZTSlZXLXluMWJOaFdHaWdxYmIzR3JQNXZuMUNIcFltb29lclpWNXNsdGJkbHJEWjZhYjhvUzVfV0dnTFZvYlJhdkZtdDRMSzQ0amdlODIyMVE4bTdoRGlqMnZSQjlUZ3lLMzlSdVBnUG5UeEYxSWttY1h1UnZLM2hiYlZPZkZldFREY0lBM0FDekE4?oc=5,https://jakarta.tribunnews.com/2025/08/20/sopir-jaklingko-banyak-bikin-resah-ugal-ugalan-di-jalan-dprd-usul-lakukan-psikotes-cek-kejiwaan,4.62
https://news.google.com/rss/articles/CBMiuAFBVV95cUxQZjFsWTVya1J5cEo1dk1TU0VmMWZlUnRMMGdsaGRRcmh0QWZfQUgyUDBWR0doeWZRRHFpbUE1RUQ0OVU5NjlDVVl0eWNjUTdIbVE1eDFDNlA1NWFxekw4Ql9nOGJ0X2tOcUFiWUlKNjA1QjhDcGI0amJhQmRzaFpGX04wbUJCb2V6WDZQYnlnNlZ5UG80SndUaWZGWjBCWjdRbXJqNF9JMHJ4YTJ5R0pvbWVJSFZhWS1L?oc=5,https://tangselpos.id/detail/35926/gubernur-jakarta-tawarkan-layanan-jaklingko-masuk-ke-tangsel-dishub-lakukan-kajian,27.18
https://news.google.com/rss/articles/CBMie0FVX3lxTE43RHNMc2tneng3cjN0dVZhQjlMNFlHRVBDc3ZmYlV6dFBxRFJ0VDh1cXR2THdZbTR2dWJ6SmR4RmdwRVJpWkFxREtQaVJMczhWekFydGI4OU1nZ1pRX0lDQ3RaSm9WMzIwU3JrRk1nMXJfYjZxVXBTWEpvNNIBgAFBVV95cUxOM0ltbFpnTkVWSl9ncFpMZjJYWFl3ejZjWjFOX1c3T3JRdXoyelotSU1jNjR6elFocVNVM1M1Vm9icDBQblAwZDlodWNDZWdhclQzcThQN0U2WUdQaUFfZlh6WUtibXBMVzJpMEFyOUVLSlYySDdvTG5nck5iaGVWLQ?oc=5,https://mojok.co/terminal/posisi-mesin-tap-jaklingko-itu-membingungkan/,32.95
https://news.google.com/rss/articles/CBMitAFBVV95cUxPY2phMVF2ZGR4TU5CZUFPdWVUMS1DblhQNERkRTdMR1FPaXdQajdHYjNNLXo4NWZvR2NWXzhFTHQydE9UZUJiQjAwaDVpRnNNcXlLUU01T1FDaklIYV9PU3RxX19BQW5UYUVObEIwWmNPRzZIRXZKaWwxWDFVSjgtRVN0Mlp4eU84ckJFdjRxOHN0cVFNeVlVeVNjc3dxX2VnZUxtUGY3c1NQOURRcTgyejNBYkE?oc=5,https://www.beritasatu.com/dki-jakarta/2887987/jaklingko-tabrak-motor-dan-tewaskan-3-orang-transjakarta-hanya-luka,2.97
https://news.google.com/rss/articles/CBMiXEFVX3lxTE4xRmh2Uzd2NlBfdnUzbFNnZU9ObFM0Wm5EczFGNzRXQll4TjJwNjZVcngyREhFY3Q5LTJDU2dVUE9EN2dudm5VaVRILVRjY2pnQWZmVmJCUEdMaFN4?oc=5,https://epaper.mediaindonesia.com/detail/a-12153,10.08
https://news.google.com/rss/articles/CBMiqwFBVV95cUxONkpQeXljVDJMY3M1UEx5Y3hlQlFYY2pGWVJjd0VWQVNwaTBjcVpuSnVfbjBnYmRnYTQ0bDBob2sxbzVfX2dLY3ZaWDNXN3BUSE1WVU1BMGJMaG5zRmJCVEMtZEJtQ3ZYeExKLUI3WldYOEZuSDV2MkV6OF9zS3Nma1UwUTN3bzBLd0ZIT2U0cHBjaXBrTHB3VUVBcUFsdU13cmRxbU9SaFNYQ0E?oc=5,https://telusur.co.id/detail/kasus-viral-sopir-jak-lingko-ugal-ugalan-mti-transjakarta-harus-tanggung-jawab,30.02
https://news.google.com/rss/articles/CBMitwFBVV95cUxQYm12TDgtTnpEUkNDWlZSelpZSGJTbDhtUUVaTE5kYko3OVVrbFhBN1o3MThYWHF2UWxkYWFXb2c1MHU5ejZ1cEh0dEhxREltTTNUZ3N4Sk5hZ3B6SVNnQzFiN2dUWUtINE9XSk9kUXJTMWJJZTIxaUdxcy0zM2JTYk5Nb3QycVJVbmJVYXZGUGZYOFhNdmFHdDFRSXctbE04OTlfb2NKWTN5R2ZkNTMtemwxWGVXUW_SAb8BQVVfeXFMTndBbnozUFRvd2lOTUpWWXl6VS1iWUFEaFpfcGpRRS10aXl1b2oxUnVFaWFvVGNJSGFWVElGckNsSnVjZ3g2VVJuS1dCRGh4QnlKanRHX2NiZVA4dUVCZUJrNEJ4Ym5fUWpBd2pKMzVYdENrbnoxWXJPakc2VHp1aEUtbEZhenZHTmVMZjJzc2NTeXFoT1VPSGk5TG9HbTViZ0pmQXZPNzM4bVpoT1Rxb1N0bXBPSF96blpBa2RrSE0?oc=5,https://kumparan.com/kumparannews/kisah-sopir-jaklingko-gagal-mudik-lebaran-tak-dapat-thr-uang-pas-pasan-24nDsJKmCcm,8.16
https://news.google.com/rss/articles/CBMi0gFBVV95cUxOYXBtRld2Vm9DVGdBZkQ2SERhLWYxOXpJckJoZWZ3Wm9MdVREUkFwUnRxWXpWZUpEdk1GQ0NTY0lqTFZnNC1pSGplOWFHTDY0QWVOcFNlZmZuendFNVJHZU05Z1ZvcDNmQWZzT0pMMnFRZXNBZ1g2a0p3al84Nk0tZllVdDNBWHBYU1MyUmxJMW1Pb1E0dVdnMC1zTnVUeWRlbEFtLTZROENCNkZORVlWRkdCY0RBbnZOVGRvVUdlVm9Tc2hVSW5tZElKWG5Fb1VxbnfSAdcBQVVfeXFMTjhKUEljakFmT0IwYXhBb2dyRHdtSy1CNGduVE5ocVpvUHRzN1VVOVFHOXdCN1lQSzhuWWFNSFhJdEF5akdMdnAyc3d2dndxY2ZmVHFVMUVvTnRHcExpbERJa21La3l4Mm1NR2ViQ280eFZaMWRjWF9HZG1ROXI5WWRpTG5hcjkxaHpybi1JZEJyUmkwcGVCS3NoeFdvcmNRRXpGa08xSldZVHJZbkpMWEhaQUhCclNMLXVtMG9lTG9ZTkNJa3ExMjZPX1dSWE40NFVDeEF5UmM?oc=5,https://otodriver.com/mobility/van/2025/trayek-jaklingko-diperpanjang-siap-mempermudah-masyarakat-tangerang-untuk-ke-jakarta-traebhafrta,4.09
https://news.google.com/rss/articles/CBMiigFBVV95cUxPLWNGZW1Xb3JMQ3c3WHRZMnJOdjZiLVc4b1JndFA3Qk1HNTVhRGtuME9rQnI2UHE0dHk2M2trQ0w0V1UyWjJEbG1vb3V6SmdhNEFIMk9aR0lyYWZCYW9DbWhRdzNVQkZ5Vm81b3dSRW1TUlJQRGtqWUFmOTRHS29vX05rSmlGQ1VwVGc?oc=5,https://tirto.id/pramono-ingin-perpanjang-rute-mrt-hingga-jaklingko-ke-banten-hajP,4.29
https://news.google.com/rss/articles/CBMitgFBVV95cUxPZHpYeVBteVFSZ09NVmZ5WEM5MnhMMHkzZWI4Y3hvRk9aNFRjWGgydEZKTkI5SkZ1RHBRZXFuWHY3N2NFOXlpeFJvS1NtbUlIakU2bWZVMjZubTgzcVpfaDhGNDRFWXJnWjQ2MTBfSFFfbk1iS2ZBOVFHTDVHZURMNm1hN3Z1LUhSRGdvU0pFa2FYb3JSdjN0dU1kbDZQeU1EMk5lMXRWdEJkdDdsRHJ5Zk9qdm01UdIBuwFBVV95cUxNR1RHVXJnZmpzT2ZDRjF6TS1HUWh0T0hXb1lVbVdVN1B5SllCVGJNMzZpbDd1bnBHSVFoRG0wQzY0eGNCRWlTWEF5Vl9NVDhzNktKb1NWeDNwa2s0WVJjMjU1WEV5RWs1TE5LazFwNHFTTElCeGZJT1VEaDJha21vWS16akxwTEg3ZWNRWEthR0pOeXdDSUQ0QnI1cjlvNG9TUjA0Q1cxeE1xLTBydGU1R25jVDl0VnVtS19n?oc=5,https://news.detik.com/berita/d-7818370/pria-ngaku-polisi-minta-jatah-bensin-ke-sopir-jaklingko-di-jakpus-ditangkap,30.04
https://news.google.com/rss/articles/CBMikAFBVV95cUxQNnFUcjFXcENoYUxVc3ROQi1MWElZZlFPbEVFOTBtZUVNZV9VZlYtTlNQekpsYTMwbTJ6SDM2cWl6M3NnR3FWTk1hMzJrR280WDRrTFYtaGM4TFNUWEhRTEo4NXkwRWtZWk9zRENOTEotdmRkSmszR1ZVZTI2d2NPMm1EUFJOZnNkVFoxQTJlYV_SAZYBQVVfeXFMUHNJcG4wVklIZ2cwYm5RbFhTM0FEWTBfNEUyT0Nkd2dtSllQam9PS3FCb25PMU5TcE1idVNRSGo0THJSX3hPNTIyS3dhazRwSUxJSzVrMXU0LTNZMUtLcTY0MEhNREFDSFMyTUtKLUFkVmRLeVk0Tk5vakVUZHBYMTJFS2Q4SEJ3bml3Q295NjJ3UFRMYmJR?oc=5,https://www.antarafoto.com/id/view/2511165/rencana-penambahan-rute-mikrotrans-jaklingko,8.71
https://news.google.com/rss/articles/CBMivwFBVV95cUxNVFZxSUdEVjNLV1FScHE0RldTc3NSNElnVHYwVU5UMnJWbU9taFJKNEVOc0JpcnhxcFlOdDRYeU1YWi1BblNjWnlXR1ZlTnpXZzh5QWd2UFJxSXpfemF3M1Q4Y2ZGWjgzZ0RJbW1rbzVJTmxJYzd3azduTFJnV2RaS190WlgyNkMxdk9uUUJheXI5MVNrSVBlVHhBOTZTVjhfT1MwclRpaHBrSDNlQmtsQURiREQ2b2Q5RjVGQnRzWQ?oc=5,https://megapolitan.kompas.com/read/2025/04/10/10374351/wali-kota-dukung-perluasan-jaklingko-hingga-tangerang-demi-kurangi,1.89
https://news.google.com/rss/articles/CBMikAFBVV95cUxQbUdsbEFyWE42TDR4dnNQejZvVnJzbzdUN3hXbnlxbmphWEFYSHZ4SmZJa2JRUU1rN2VrSVc1bW44c01uSUhTMlR3cUJNOFhmd2MyZHBGSmlfMHZpVktIZ29ybWxSRy1ma0NpS2RrT1E5SzRmdnlGSkFJc1VqNU5ZcGM2eXVPOG5MbzVydUN0dUjSAZYBQVVfeXFMUElpaUhMWmpjcUtPS0pUX1lZbllfV3NGdEhpc3locTJDa2JPSUljU0VHanYwWGpSQS1ralZGMHFYSVNoVE9Vby0zUHRQV0JFcDJXVUg5a0htRDdRdVFsNXR4bFZTS2JLOEt0bUFWSlNnS3FtazVGYTlkLWxpbW5KVUxpd0ZJNWh1U0FFeUVjQlhyc3VjM1R3?oc=5,https://www.antarafoto.com/id/view/2511177/rencana-penambahan-rute-mikrotrans-jaklingko,2
https://news.google.com/read/CBMi2AFBVV95cUxOMUxQVWw5MUlZUVVTUEh5UGJLSFNaZkxaNVdhYVN2YzlDNTkxVndrOG9oakFkclgyU3R1Y3J4R3JuRUluYy13ZFQwdVY4SWtfdkVvTEE2MS1hWHN1N3p1ZFlmZnNBYWpINE9kYzdMcHFvbHFCeXM3RDNJT0N0dkpfTGQxQk9FSlhPTVRKcDFWaGNwdnVXaElLTndwUjVjLVR3TXRqVUU0V2puQ1ItMlV1VlRtb2hWNjQtLVhNMVlCdFN3dXItRGp2c3pHS0pWVkpVUnc4dFhIVk7SAd4BQVVfeXFMT0N3NjVIa3RjdEtoenMzSEVkd0o3eFloT0FpU1h1VFRZcDR6V011VzFjcDdEbDFCX25Jc1lUdFJ5QkRnQ3lOdTQ0aXlfWmxsNUFnWjVRNUFSTE05azZnNVA1dmE5cmJKQWxKd1l4WGRCcDkzMmJBS0FOVEw2SHFlZThXZDBpTV9TYXlPVUFRWm5xWnl2eHk4aUl1Y1p2aDJFVlc1eE8wYjZVRlNSNml6cDNfUUdTSjBjMHRVVGhVNHRDVUplWTR6LTZGN2pIdVJRcjR2ZzlRdVk2MmxzMW5n?hl=id&gl=ID&ceid=ID%3Aid,https://www.jawapos.com/jabodetabek/016611077/istri-ngamuk-hentikan-angkot-jaklingko-di-rawa-belong-gara-gara-suami-lirik-penumpang-perempuan,2.53
https://news.google.com/rss/articles/CBMitAFBVV95cUxPcEpRM1dEN2RHOWtGczlTZzkzMDIwZUdNQXNfcWpoRjYybFI1alROcC1uOFA2Y0RLeGpfODh0c1doZjVxVDU0VEhEMDk4M05pcmJkS1FnUGxZNmNHUE1HTzcyeFdWMFhzbHZaeFBNSE4zNnhUaUVvUlZNSFI3WUo3R2o3c1hPT3c4bTUzWlJOeE40Uk5zMHI5NE5SZS1pZER1OTg5bzN2LXBxNVlEZnNEckotQU8?oc=5,https://menpan.go.id/site/berita-terkini/potensi-scaling-up-jak-lingko-sebagai-sistem-transportasi-publik-nasional,4.72
https://news.google.com/rss/articles/CBMimwFBVV95cUxNQmtwM3dtWmJPVlJUTExneFVVTk42ckY1T2YzVWZsZlJ2aE44dFA2QVBwbUlqY0tic0ZGY2RaRUk4UTJQTnByWThFTjZhYXZjNU1JekQtdDh6ZG9ORUtkMXQybGRUWnh1YTIwYkNIczdGU3dHSkcyWndOcXNiMWI3QUlDLWIwd3FEQ3dSZEp6OGh5MW9ISzROYkxyUQ?oc=5,https://patraindonesia.com/driver-gojek-tabrak-angkot-jaklingko-hingga-penyok-di-lenteng-agung/,8.42
https://news.google.com/rss/articles/CBMiswFBVV95cUxQdnpEd3M4cFZhcklYaEdGUVROYVhaVF9ZUGpBNUtiZ3F1cUtPXzc5b2pTZGpsdUk3X2szTGF5VG93RWVzTEtJLUliVnpIdF82T05MU1VBa1daU3ZqSjZPNHJNWmEzYmtDWDNFaS1JWUMtam9BSkZodzV5cGltWDZYZUYxcFUxNmNZeHo5aFlFZ0tOblVVX2QxNWVlTElGOUdvMmp6TDBXN0hQM0MzUzY1RGZ1SQ?oc=5,https://www.tempo.co/foto/arsip/pemprov-jakarta-akan-perluas-mikrotrans-jaklingko-hingga-bogor-dan-bekasi-1284756,32
https://news.google.com/rss/articles/CBMixgFBVV95cUxPVVNJSGVtMXZ2d3QxNGFNaWVadzlQR0pxUmVsN1dtVDhyeTJWZWpoNTNWY1hsRy1HWU5zaHltMGh0Zk5aTDhYOWdNOFVBajRWLTlFT0dhbkRJTDRxWGtkY3BTVjdra2Q3VnJyY1JUSFVoSVluX2hENTJWNXRwNGFlQ2pPNkRaRGRRRkt0eXBMb3JRMG8yaElTaGkxc1FwUTA1ODhES1M5OE5aRjRKaURHckFNY1d4RzVlWUtocmFqYWpjazhDdEHSAcsBQVVfeXFMTUUyeWVRUWk5dEpOUVc1TEo3U3Z2blZfcEx6ejZSMmNkdFV1SVUtYS1NUU9PTDdzc01NRVhSOV9XUDA2RExGMDJMT0RQYmxYYkdLeXNDT0c5elpkOU12Rm1Wc1RzV3FKVnBjTnVyWGR5a0JsNDJoSGtaUG5uWXlWSktTcnVfdDJzNk1NbUdqZE1yZnJGOTZZWGdrVFVwRUZSbWgtOFhPdjRVVjBfTTlPT1hzT1Fyd2I1SGgxajNMZm5iN2ZpenJOU3F6MzA?oc=5,https://www.merdeka.com/uang/akses-transportasi-umum-ke-prj-2025-dari-krl-mrt-lrt-transjakarta-hingga-jaklingko-429542-mvk.html,30.07
https://news.google.com/rss/articles/CBMipwFBVV95cUxPbGZVRURYZ2pFV0N6NTlwVE5scV9kNjNiTlE1WXNxcU10QVdVd05tWnJVRkQySDAyRHBCV3ZRREhDS2pyV0NrNnZ2WUUwZGVnckJBT01zME5lNEFJcm9HUFZ1Y0E0eVNRNGQwV0psWnE0ZFY4dWVYSGQyUjYtNVJZOFdTRXN0eW1xS1lkSzB1TmhiZTRucktOY0xFQmo2dEtYSlJNZlAtRdIBrAFBVV95cUxNSE52X2xNbjN3OE9mMldwTV9hV1JHaGlzTFlqVzlNNk1RTmhUVWYwT2hUM1A3ZGpiQzJOWHZ3R2o5aVR5WlRwaDRhaUNLaGw0allDQzJjNEM1ZnpXeTVmQVhybkFXVWJGQkZJSzNQcFRseEdSYzFpTlhsN0M1ZGhGLWtya3FyOGpxMEJLb3B1Y1Fwam9BWlZQSVF4X0hCdlI0VmlhY0NXUFVmTU5H?oc=5,https://www.idxchannel.com/infografis/tak-ada-kenaikan-tarif-integrasi-jaklingko-dishub-masih-rp-10-ribu,10.22
https://news.google.com/rss/articles/CBMivAFBVV95cUxNUkFwWWRPbWY2SzdKYlZQNEp6b25oMUJ2TFBSVHZ0ZTBvOWlRVFEyRVQ2M3NyYmYxYVB5Q1paejM5NFpHcTJORHBKYTZTcmlWeC10ancwOTgzYXQ1dHdEQXV5VXFublZGcFZuTmgzdW0xQnlvOTlNQ25DdmdRQzE0b2MzVVhXdUN0VXRkTFZwNWRqU1E2cDJGSFZyNnJFTDRTOUt2aVFPOTlGR2hxdW5PUHBoMVg3eWc0S2FUdA?oc=5,https://www.tempo.co/arsip/jaklingko-dinobatkan-sebagai-finalis-transport-ticketing-global-awards-2023-di-inggris-223897,32.23
https://news.google.com/rss/articles/CBMihAFBVV95cUxPOXFfSjBCTDlkSExjTmd2SkNmRGowRHlXS1lJMGVnNGIwWm5mNWVNTGhxTUR3LWlNVXpVcW5jcEhQcHBWZ3RJV0pIQnA1eVZWOWhlZVc0WlFiNGxPLUhBYzh2d09YdERqZVJkM2Z3MzBEUTJ3YnpTRmJFcDdhUDRSN255VzE?oc=5,https://money.kompas.com/read/2023/03/15/111000426/cara-top-up-kartu-jaklingko,2.2
https://news.google.com/rss/articles/CBMitgFBVV95cUxPZTRuU2Y2N2UxSUREYS1veTIyM1FTeEJ3VHlla3A3NGJMV2tvV1h2TkF1cFhDR1RNSzA1eE1LNHpoWVhmVW5Sa0U5clY5MEZIazYtblNqbVhpUXU5c1duUVdzNG1KQ1VMSDIxODNKZ0pwOXVpYUZMdml5MEVmc3lCWXE4MzdweHE0NmtiZGpDdmJ6eFpXRGs4MGh0ejR0ek5abEhaaU1TWUtyLTJMMWJISEFha2FMQQ?oc=5,https://www.tempo.co/arsip/tarif-integrasi-diminta-agar-dievaluasi-dirut-mrt-jakarta-seharusnya-ke-jaklingko-221102,25
https://news.google.com/rss/articles/CBMiuwFBVV95cUxNcU5ibUZLdmdEOHZpZ1B1OUJ2d1VXZ0xfZVZKYzRCTW9NRGRnN2JRSE5vRi1KcU9TS0dxYUNOZFFBeEZ3c2NSeWRVQXo1eVBCczJOczNwU284VXBPYWE5OHJGVjQ1QWd4ZTVpd3ZxM0FISmhRYVVkdmJKUVNkeEdReWwxSE1Wa2lpcTVSd2hWLTZ3MGZMR2JCQURkc0pDS2J5UHM3UGhCc3l6T280Mmd2NlFCVnp5YU1FalNR0gHDAUFVX3lxTFBoZ2VwV2FYNklIVFJ5VHJjeTZzbmVneTdYWE1fVWFZTEpuU3ZPZ0dvSG5jbV9qVGFTSTVxVzJmVVEycldlR0pqMUpTbk1QMDh6MGhHQ3pRZGtsQ1l5VWszeFItbVNwLUdBWEd1Wkk5ZjY5R0JBQ3Y4ZTFJcWJTTnNPa3F2TVMyOXJqeWF3V2VNZjQtVkROMXBaNkNWZTh3VWRJZ2IyVTNRVXJZbUFEVnpzU2MyZllmbjJyUXhZa295OHd2WQ?oc=5,https://kumparan.com/jendela-dunia/cara-menggunakan-aplikasi-jaklingko-untuk-naik-moda-transportasi-jakarta-1zvA3MYyWX7,29.07
https://news.google.com/rss/articles/CBMihwFBVV95cUxPYTUzNWZ0VEpBRjFERzFtdEJhOUFVRm9SR3BtcDAxYzFyaDRNQWQ3SGJXVURDTF84MENBZHBEcl9nTjNfTURWYVl0czNwUEp6RUZpWGVZN0xFZjVGV2w5eVFITEZ6THNKQm9xbFU4alRTY1ptWnI2M0JNMGY3Vkh6WkpXRUFtNHc?oc=5,https://tirto.id/survei-dtkj-tarif-integrasi-jaklingko-masih-banyak-kendala-gEd3,1.66
https://news.google.com/rss/articles/CBMimwFBVV95cUxPYXNaMW9yYzl4OXA5cTVhQWNFMV9kRjYyTE5kYXNWQ3h2WVdIcU53MVZzMVhWVW1idWtFdzdPbTRESVgtX2lnQVZVS2dRRElJSDhrcWVMVkZ3bC10Z1ZSV0poN0FiM1lPZ3RPZnFkUlctRFhEU2lmVXZhQkxFNnZaUm4tbmhnTm9VSWJzQWlHc3g4WjRCY1ZpV29JMA?oc=5,https://www.tempo.co/arsip/jaklingko-layani-pembelian-tiket-kereta-cepat-jakarta-bandung-222904,32.91
https://news.google.com/rss/articles/CBMiugFBVV95cUxQekpDQ0dNbWxwYlI0WWtKdjVUcVBVUmZMc3JRdDRKMlZjMTFmX1pnTjYwdHZJdEREZENXcWk2RjBBaG9MSUVHZUZSZU5yZnJMYl8wWFpWY3l6WGJsWmNRb19jMnNXSmhDalFwejVmcXk2ZHZhakgxTS1GRFRUa05kUzFwRzEzcUV3bGxvWjZfNXlIbjBvM1QtMF9PLTY0Z2dMVWlmN0pWV0xvMkhPNnBFVUVtVVItMnh0eXfSAb8BQVVfeXFMUF93WHVpYlBMV0gwSDhPeGZBM0V4bG9qbnlUM3NpZzEzNGVEa0ViLUdINDc1N1h6ek1VNUlaVmlDaEsxSi1zZ0VibkhJRUlmc0FMSEx1TTdpZ25Jb2VQRFVLOENrOHY0Ty1vT0Y3am5uei16dkk5SzhocFVvMlFESlJlbEdrNFlRd2NPTmZYVW1EcU9UOXpTeXA0aG5nS2tMVmJXY0ZNR0ozRms4cEl4aXFvbTM3T1YzNWNiWXVEbVk?oc=5,https://finance.detik.com/berita-ekonomi-bisnis/d-6628210/cara-dapat-kartu-jaklingko-buat-naik-transportasi-di-jakarta,30.08
